STC,DCArrayOutput_W_,Vmp,Imp,CellTemperature_C_,PlaneOfArrayIrradiance_W_m_2_,Fill Factor,Gamma,Pmp,Voc,Isc,,
1,4806.553,35.9813838,1.410057976,13.83,284.49,4.330460145,0.178339616,50.73583722,42.72262769,5.142696807,,
1,9325.577,37.53336962,2.622643453,23.917,533.864,2.225207593,0.184385248,98.43664611,44.45201462,4.927605065,,
1,12621.486,36.59882398,3.640193377,32.157,733.856,1.581882282,0.181543514,133.2267967,44.23211557,4.764617437,,
1,14298.132,35.22069996,4.285114346,41.114,863.087,1.399557888,0.17486618,150.9247267,45.30483503,4.662369736,,
1,14706.735,34.1250629,4.549083434,48.235,919.549,1.499064981,0.168819452,155.2377583,44.70840985,5.205094255,,
1,13747.654,33.1057404,4.383352367,54.86,891.381,1.486618179,0.16279697,145.1141256,43.68505021,4.938286576,,
1,12214.738,33.62101754,3.834903135,51.511,781.178,1.829853257,0.165049893,128.9333456,44.19448032,5.338429157,,
1,9676.121,34.6697273,2.945994697,44.695,606.039,2.356084086,0.168531782,102.1368328,45.56994294,5.280738811,,
1,5905.092,36.46158086,1.709512457,33.049,366.85,4.107366356,0.169910118,62.33152667,45.91948636,5.575376291,,
1,1578.617,36.88423428,0.4517697,19.698,104.69,14.49194037,0.159166868,16.66317944,44.74929288,5.396326675,,
1,4665.243,35.93999546,1.370179129,13.561,274.745,4.716679263,0.179236134,49.24423167,44.84083724,5.179859713,,
1,9144.344,37.66015026,2.563017684,25.259,526.235,2.290431617,0.183423055,96.52363111,43.02317218,5.138644254,,
1,11997.986,35.46349104,3.571148921,39.536,723.355,1.800695514,0.175080573,126.6454078,44.45340132,5.130087032,,
1,13156.915,33.48100494,4.147980249,52.421,842.483,1.503681093,0.164844332,138.8785472,43.32058351,4.820550158,,
1,13775.727,32.84294752,4.427448285,56.568,900.836,1.648297496,0.16141723,145.4104517,44.97402202,5.329291725,,
1,13809.857,33.7096409,4.324303341,50.935,876.479,1.580355792,0.166313982,145.7707128,44.08680771,5.225363374,,
1,12334.073,34.15368086,3.811975445,48.049,774.172,1.80531648,0.16817063,130.1929928,45.9651017,5.113434906,,
1,9712.859,35.27793588,2.906196755,40.742,595.784,2.240491478,0.172083545,102.5246228,44.45056479,5.167663103,,
1,5884.47,37.0707126,1.675550472,29.09,357.884,3.962118475,0.173558611,62.11385,44.25053783,5.561569298,,
1,1496.079,36.4214234,0.433589452,16.69,96.531,14.99755729,0.163594545,15.791945,45.09072433,5.252534826,,
1,944.565,35.55873038,0.280392698,11.083,49.254,20.55637051,0.202428398,9.970408333,42.68892631,4.801137568,,
1,5617.699,37.20734028,1.59371601,21.798,313.404,4.226817111,0.189206053,59.29793389,43.84089965,5.717070672,,
1,7865.692,37.04578728,2.241192724,29.252,448.481,2.674952203,0.185128799,83.02674889,45.14149676,4.919920712,,
1,7436.646,36.92639192,2.125794748,30.028,423.699,2.868844126,0.18526815,78.49793,43.19736751,5.21324188,,
1,6658.412,36.6252879,1.918981169,31.985,382.677,2.934970079,0.183662038,70.28323778,43.5670283,4.734754882,,
1,8052.232,36.25725478,2.344242076,34.377,468.507,2.821489172,0.181418383,84.99578222,44.58563333,5.378743359,,
1,7579.838,35.58734834,2.24825408,38.731,451.72,2.932151543,0.177121671,80.00940111,45.59377486,5.145432456,,
1,6260.786,36.1775553,1.826714765,34.895,369.379,3.682920649,0.178911293,66.08607444,44.36404404,5.48619436,,
1,2323.084,37.3407369,0.656694116,22.665,129.876,9.298161438,0.188806571,24.52144222,43.88406021,5.195606956,,
1,342.737,35.82536976,0.100983729,12.816,18.01,59.24738423,0.200876149,3.617779444,43.42195767,4.936303665,,
1,4810.469,36.27864132,1.399643728,15.762,285.975,4.522534416,0.177558083,50.77717278,44.44788324,5.166534257,,
1,9393.272,37.54890948,2.640588124,25.982,542.09,2.322315522,0.18290543,99.15120444,44.2747835,5.200711621,,
1,12497.296,35.9706136,3.667324213,36.24,740.914,1.71918223,0.178044823,131.9159022,43.46143051,5.218131853,,
1,14148.746,34.76188944,4.296310611,44.096,866.921,1.423808644,0.172273915,149.3478744,43.56275509,4.881298122,,
1,14881.523,34.34754446,4.573332541,46.789,923.191,1.414648638,0.170151943,157.0827428,43.60236039,5.09644171,,
1,14446.745,34.2658448,4.450303804,47.32,899.332,1.518553373,0.169562986,152.4934194,44.24120877,5.234246597,,
1,12578.189,34.06690382,3.89732432,48.613,791.553,1.747923131,0.16773327,132.7697728,43.95423722,5.279840389,,
1,9673.076,34.18983796,2.986404651,47.814,614.932,2.067464296,0.166042247,102.1046911,42.82091396,4.929782757,,
1,6042.606,36.09816354,1.766933746,35.411,378.469,3.735239353,0.168529162,63.78306333,44.42584006,5.362757528,,
1,1757.582,36.5322026,0.507832901,17.41,115.031,12.7215592,0.161280476,18.55225444,44.73498545,5.275817146,,
1,4822.099,36.11893464,1.409231319,14.724,284.66,4.52945621,0.178809576,50.89993389,44.13907979,5.223240329,,
1,9395.231,37.53275418,2.642275659,26.087,542.164,2.25124433,0.182918605,99.17188278,44.52317631,5.014470154,,
1,12425.398,35.61458156,3.682676397,38.554,745.035,1.842511763,0.176041366,131.1569789,44.52059188,5.428011312,,
1,14143.542,34.59602836,4.315320296,45.174,871.347,1.58484187,0.171335809,149.2929433,43.9487129,5.383677743,,
1,14577.601,33.50008358,4.593262487,52.297,931.119,1.423191773,0.1652578,153.8746772,43.73855445,5.006868137,,
1,14163.218,33.4188455,4.473542763,52.825,907.842,1.469423844,0.164676931,149.5006344,44.26183143,4.963188143,,
1,12234.598,32.95911182,3.91827849,55.813,800.26,1.764240529,0.161376276,129.1429789,43.62948715,5.22213971,,
1,9687.86,34.01705318,3.006161172,48.937,619.253,2.318944984,0.165135646,102.2607444,43.82526076,5.410967014,,
1,6002.347,35.79767496,1.769894478,37.364,378.954,3.482727715,0.167192079,63.35810722,42.92739499,5.1402848,,
1,1678.992,37.55721792,0.471885148,24.072,112.332,13.20643351,0.157770656,17.72269333,45.17981696,5.180489583,,
1,4788.751,36.60713242,1.38082182,17.897,286.785,4.668295506,0.176257221,50.54792722,44.00632326,5.362244423,,
1,9327.531,37.22395716,2.644997447,28.094,543.285,2.269155174,0.181225824,98.45727167,42.83471153,5.215742546,,
1,12415.67,35.61704332,3.679538845,38.538,744.253,1.764689172,0.176088366,131.0542944,45.2457938,5.111416442,,
1,14375.226,34.86712968,4.35190674,43.412,877.557,1.550318127,0.172910132,151.7384967,46.50924812,5.057982044,,
1,15115.588,34.44709188,4.631840315,46.142,934.418,1.408609372,0.170751665,159.5534289,43.63157333,5.151050904,,
1,14648.515,34.3735468,4.498320025,46.62,908.395,1.461171678,0.170215835,154.6232139,43.58782307,5.183352712,,
1,13020.227,34.79681566,3.94966398,43.869,799.155,1.55027607,0.171976312,137.4357294,41.80949957,5.096050531,,
1,10146.532,35.29839926,3.034196577,40.609,621.028,2.161638119,0.172459667,107.1022822,44.5519685,5.196546497,,
1,6070.192,36.09170142,1.775318047,35.453,379.07,3.688362859,0.169030123,64.07424889,44.60542648,5.298213658,,
1,1708.453,37.25872952,0.484011956,22.132,113.412,13.24631248,0.159010251,18.03367056,44.15908776,5.40952378,,
1,1690.431,35.93322562,0.496572129,13.517,90.856,13.41584234,0.196392515,17.84343833,45.12384549,5.305061058,,
1,8829.965,36.82622906,2.530945701,30.679,519.972,2.298806472,0.179250394,93.20518611,43.61063239,4.913037792,,
1,5154.328,37.29165556,1.458953611,27.654,290.622,4.380091489,0.187208111,54.40679556,44.50134017,5.355046415,,
1,13978.036,34.57110304,4.267897827,45.336,861.671,1.581321198,0.171232333,147.5459356,45.00540062,5.184211501,,
1,14470.765,33.87011688,4.509785556,49.892,912.309,1.506446382,0.167428978,152.7469639,42.73033834,5.385052402,,
1,14045.857,33.7973411,4.386789584,50.365,888.307,1.641055257,0.166903811,148.2618239,44.68648153,5.444730425,,
1,12638.196,34.2212254,3.898258418,47.61,790.731,1.815162122,0.168708676,133.40318,45.88851732,5.276884358,,
1,9712.421,34.34062076,2.985385738,46.834,613.521,2.368269783,0.167101044,102.5199994,45.33134733,5.35600707,,
1,6079.833,36.0960095,1.77792548,35.425,379.265,3.454406347,0.169211541,64.176015,43.67283534,5.076153902,,
1,109.424,35.353635,0.032670788,9.75,5.673,204.2660568,0.203601465,1.155031111,44.65285164,5.283730868,,
1,5157.667,35.90614626,1.516231794,13.341,302.94,4.355784679,0.179712288,54.44204056,43.81071418,5.41278111,,
1,9845.615,37.60414522,2.76368298,24.377,563.429,2.216555967,0.184452586,103.9259361,43.88422834,5.249212816,,
1,12966.217,35.96845956,3.805156672,36.254,768.331,1.708381831,0.178133674,136.8656239,43.53275711,5.37109893,,
1,14399.707,34.0019749,4.470237616,49.035,905.118,1.582771911,0.167930488,151.9969072,45.36410948,5.303232845,,
1,15095.217,33.48639004,4.758303343,52.386,964.483,1.4076003,0.165206024,159.3384017,45.13808455,4.968859095,,
1,14739.484,33.5465493,4.637837437,51.995,940.356,1.425684016,0.16545164,155.5834422,43.962627,5.045486176,,
1,13602.228,34.87420724,4.117056263,43.366,832.553,1.598766161,0.172456376,143.5790733,43.75201663,5.246600765,,
1,10858.473,35.86845056,3.195488325,36.904,652.334,2.005140477,0.175703267,114.617215,44.15715302,5.204674699,,
1,6916.943,37.51598344,1.94616186,26.196,413.771,3.09090711,0.176455518,73.01217611,43.75472015,5.157703066,,
1,2159.836,35.92722508,0.634568042,13.478,141.955,9.913193641,0.160602084,22.79826889,44.53186944,5.075099182,,
1,2984.019,35.4705686,0.888003197,10.51,165.186,7.464865169,0.190681888,31.49797833,44.87835946,5.239232543,,
1,6432.181,36.82853696,1.843549853,19.336,355.343,3.40321588,0.191069597,67.89524389,44.24254536,5.222623841,,
1,9929.396,37.16272088,2.82030725,28.492,564.795,2.181254611,0.185572272,104.8102911,44.20960853,5.171227214,,
1,11729.072,36.29387346,3.411233338,34.139,682.565,1.797944821,0.181384734,123.8068711,44.36754941,5.017133596,,
1,13237.171,35.69274244,3.91468081,38.046,784.663,1.59515739,0.17807096,139.7256939,41.89799809,5.319692668,,
1,15118.041,34.98837136,4.560924543,42.624,918.095,1.348382027,0.173815696,159.5793217,43.87768438,4.90394815,,
1,13479.484,35.33040214,4.027223966,40.401,812.47,1.648585233,0.175124549,142.2834422,43.69341984,5.368460116,,
1,10515.433,35.6644322,3.112239012,38.23,635.609,2.090000651,0.174629744,110.9962372,44.93938749,5.162113259,,
1,6495.083,36.39880598,1.883556551,33.457,401.794,3.299224632,0.170632736,68.55920944,43.4614442,5.204434338,,
1,2009.062,36.9660878,0.573681631,20.23,135.273,10.74094575,0.156770128,21.20676556,45.4000464,5.017191311,,
1,55.391,34.92144226,0.016742802,6.941,2.836,394.8326086,0.20616459,0.584682778,43.16709808,5.34786531,,
1,730.625,35.41271724,0.217779187,10.134,37.939,30.75582091,0.203277703,7.712152778,43.8338747,5.411193769,,
1,1577.668,35.75043994,0.465816987,12.329,82.722,13.94750769,0.201314792,16.65316222,44.15838113,5.259932594,,
1,694.251,35.44918206,0.206724234,10.371,36.088,31.19706694,0.203064869,7.328205,43.55717931,5.248698506,,
1,7754.626,36.58159166,2.237584037,17.731,416.775,2.839822616,0.196399461,81.85438556,44.08948568,5.272275957,,
1,15532.083,36.98285854,4.433128521,29.661,884.283,1.460065024,0.185404181,163.949765,43.9105188,5.451480059,,
1,13926.654,36.97562712,3.975688351,29.708,796.066,1.51665206,0.184662541,147.00357,43.74314555,5.096873223,,
1,10977.602,37.32288914,3.104654823,27.451,629.094,1.982032957,0.184192963,115.8746878,44.11555555,5.206042341,,
1,6797.836,37.08717562,1.934764089,21.017,395.658,3.258452326,0.181355958,71.75493556,44.13611626,5.297476454,,
1,2058.017,35.7098209,0.608334409,12.065,132.356,11.11382883,0.164129414,21.72351278,44.92863929,5.373663799,,
1,4936.414,35.8590651,1.453093997,13.035,288.096,4.417806395,0.180865379,52.10659222,43.81704533,5.253591031,,
1,9417.971,37.63414792,2.641534925,25.428,540.723,2.474963735,0.183849986,99.41191611,45.31338843,5.429761396,,
1,12815.938,36.66421448,3.689683455,31.732,742.264,1.673040197,0.182252333,135.2793456,43.93594533,5.151312466,,
1,15053.942,36.31649088,4.375497667,33.992,876.093,1.490080519,0.181376545,158.9027211,45.13265144,5.24626499,,
1,15979.615,36.05554432,4.678163014,35.688,936.399,1.395505944,0.180130173,168.6737139,44.41887948,5.299214502,,
1,15534.622,35.96615166,4.559191295,36.269,913.466,1.500517044,0.179510311,163.9765656,43.31626171,5.680306233,,
1,13797.675,36.35803308,4.005775689,33.722,804.085,1.612370526,0.181127773,145.642125,43.89187504,5.350171745,,
1,10786.144,36.84361524,3.090189209,30.566,626.981,1.968817379,0.181590419,113.8537422,44.87044049,4.995654687,,
1,6615.456,37.6038375,1.85698636,24.375,389.82,2.973863901,0.17913348,69.82981333,43.78244353,4.743096647,,
1,2014.364,35.68335698,0.595872499,11.893,128.031,10.46075184,0.166074866,21.26273111,44.73043925,4.972545705,,
1,4953.271,36.38665104,1.43691507,16.464,293.296,4.202914197,0.178265395,52.28452722,43.33501768,5.070896321,,
1,9277.182,36.75037608,2.664620623,31.172,547.232,2.439142939,0.178947521,97.92581,44.80571364,5.330906008,,
1,12703.396,36.06016012,3.718547055,35.658,749.915,1.768073382,0.178808801,134.0914022,44.40968782,5.338552255,,
1,14978.602,35.86383476,4.408548796,36.934,884.392,1.549863146,0.178775323,158.1074656,46.97694086,5.216281212,,
1,15780.739,35.42887254,4.701658712,39.761,943.702,1.287833591,0.176511724,166.5744672,43.80535078,4.897123079,,
1,15537.015,35.79844426,4.581255649,37.359,918.492,1.419512667,0.178555529,164.001825,43.95771107,5.296059836,,
1,4945.014,37.33442864,1.398102821,22.624,271.884,4.418875236,0.191983971,52.19737,44.32457669,5.203742098,,
1,2018.614,36.14955278,0.58942893,14.923,107.074,10.62297827,0.198998751,21.30759222,43.335538,5.223197857,,
1,5754.773,36.91746804,1.645422325,19.914,329.573,3.883496149,0.184313721,60.74482611,44.82722697,5.262478057,,
1,2127.12,35.83690926,0.626530965,12.891,138.215,10.24416806,0.162449324,22.45293333,44.71606327,5.14382541,,
1,711.211,34.10152232,0.220143463,1.612,46.328,30.15984931,0.162045139,7.507227222,44.14431894,5.129014269,,
1,5460.975,35.87952848,1.606588142,13.168,319.502,4.012233129,0.180417102,57.643625,45.58419807,5.073680611,,
1,10018.832,37.65245726,2.808696841,24.691,573.247,2.274950209,0.18448302,105.7543378,44.32407846,5.427881665,,
1,13086.992,35.76644138,3.862292858,37.567,779.872,1.632958172,0.177132236,138.1404711,44.23857373,5.09911582,,
1,14540.418,33.94643144,4.521305583,49.396,915.26,1.491002322,0.167692448,153.48219,44.31418495,5.164086893,,
1,15233.412,33.43284676,4.80955534,52.734,974.787,1.469684711,0.164956166,160.7971267,44.06986026,5.362419514,,
1,15299.962,34.36339204,4.699757192,46.686,948.573,1.441864988,0.170255319,161.4995989,44.91717136,5.184222653,,
1,13680.812,34.8489742,4.143839939,43.53,837.351,1.411428422,0.172458827,144.4085711,43.2852801,4.708814663,,
1,10935.781,35.84891034,3.219993099,37.031,656.07,1.908240783,0.175946536,115.4332439,44.54284934,4.94522526,,
1,6836.07,36.58128394,1.972552871,32.271,418.725,3.106345549,0.172329134,72.15851667,43.78339916,5.119503999,,
1,2166.143,36.74622186,0.622236563,18.801,144.867,10.7682588,0.157833342,22.86484278,44.5400926,5.527930682,,
1,836.356,34.45786208,0.256202843,3.928,55.865,23.47308268,0.158027427,8.828202222,42.6799386,4.855328462,,
1,5399.775,36.31341368,1.569602503,15.988,319.465,4.075687665,0.178415867,56.997625,44.62212662,5.206038679,,
1,9901.946,37.29365574,2.802635972,27.641,574.085,2.458091233,0.182064574,104.5205411,46.57053463,5.516815038,,
1,13209.486,36.2929503,3.841888361,34.145,773.758,1.770052597,0.180202936,139.4334633,45.06089249,5.477134391,,
1,15010.885,35.18546602,4.503229557,41.343,906.036,1.451586298,0.174880723,158.4482306,42.24879469,5.443972593,,
1,15735.329,34.76958244,4.777024278,44.046,961.674,1.304524861,0.172714599,166.0951394,44.47281781,4.872082528,,
1,15268.198,34.69634508,4.644993928,44.522,935.911,1.483950853,0.172200468,161.1643122,44.96834355,5.318406232,,
1,13720.171,35.09853512,4.126212867,41.908,832.682,1.617439569,0.173924772,144.8240272,44.71971363,5.238050363,,
1,10975.486,35.97538326,3.220322947,36.209,655.547,1.960884277,0.176726234,115.8523522,43.21954543,5.256257409,,
1,7019.469,37.1799532,1.992858748,28.38,421.655,2.991512275,0.175722795,74.094395,44.22772715,5.01165912,,
1,2263.563,36.11939622,0.661505105,14.727,148.401,8.941915697,0.16100407,23.893165,42.6545039,5.008865363,,
1,113.19,34.15091138,0.034985401,1.933,5.673,191.0479853,0.210608731,1.194783333,43.57662129,5.238151603,,
1,1363.428,34.7551196,0.414089785,5.86,69.494,16.52622033,0.207093274,14.39174,46.60739659,5.103075555,,
1,5927.365,36.48589074,1.714817133,17.109,322.241,3.725087298,0.194160987,62.56663056,44.93529461,5.186705969,,
1,13303.303,35.8882985,3.912800544,36.775,789.426,1.703787864,0.177880832,140.4237539,44.54733003,5.3707436,,
1,14610.09,33.75287556,4.569021575,50.654,925.672,1.50922644,0.166600715,154.2176167,45.37645213,5.129297105,,
1,15841.534,34.23722684,4.884046042,47.506,985.727,1.403472417,0.169637427,167.2161922,45.17658481,5.194799795,,
1,15796.926,34.87651514,4.78102039,43.351,962.446,1.404027262,0.173251621,166.74533,43.42348729,5.391436841,,
1,14254.472,35.4390273,4.245711087,39.695,855.376,1.469466817,0.175903779,150.4638711,44.20347464,5.001906921,,
1,11248.197,35.74613186,3.321505353,37.699,676.799,1.903885768,0.175430177,118.7309683,43.06055588,5.249588543,,
1,7306.006,37.23595824,2.07108816,28.016,438.313,3.099531318,0.175944935,77.11895222,43.86187535,5.44966684,,
1,2478.585,36.0575445,0.725585783,14.325,163.754,8.563026394,0.159769176,26.16284167,45.29926777,4.94562307,,
1,360.788,34.04936378,0.111846959,1.273,18.033,61.62670753,0.211186035,3.808317778,43.67255973,5.373948478,,
1,5564.583,36.01307896,1.630998146,14.036,325.809,4.141829625,0.180281284,58.737265,44.71428816,5.440760756,,
1,10001.703,37.11471656,2.84451941,28.804,582.843,2.260255842,0.181135454,105.5735317,43.82451302,5.444970755,,
1,13192.365,35.56719268,3.915201937,38.862,790.857,1.501353169,0.176078282,139.2527417,43.63464706,4.791319721,,
1,14565.516,33.60363136,4.575312462,51.624,927.565,1.440168848,0.165753466,153.7471133,42.6867719,5.187129251,,
1,15244.11,33.09312388,4.862340908,54.942,987.064,1.351652079,0.163018862,160.91005,44.86799927,4.84742817,,
1,14827.543,33.01388598,4.740821907,55.457,963.292,1.357167641,0.162477166,156.5129539,43.98306033,4.829457405,,
1,13332.721,33.51639274,4.198968496,52.191,853.787,1.71060165,0.164835348,140.7342772,43.30229972,5.559526592,,
1,10750.445,34.57879604,3.281690875,45.286,672.049,1.955189753,0.168852151,113.4769194,42.84791998,5.178055556,,
1,7025.203,36.34510884,2.040299862,33.806,432.762,3.068480463,0.171352662,74.15492056,42.83397777,5.312206262,,
1,2399.665,36.17555512,0.700190975,15.092,157.629,8.988929878,0.160692495,25.32979722,44.82734531,5.079216034,,
1,830.321,34.64218636,0.253000759,5.126,54.318,27.85530803,0.161355342,8.764499444,43.4803891,5.614895285,,
1,5346.018,36.2898731,1.554984495,15.835,314.083,3.951839455,0.179666489,56.43019,43.0814338,5.17631452,,
1,9889.758,37.30396436,2.798412764,27.574,572.193,2.265064288,0.182441746,104.39189,44.52295177,5.310841546,,
1,12833.836,35.3559429,3.831555823,40.235,774.439,1.620406074,0.174924389,135.4682689,43.36169344,5.062385444,,
1,14745.773,34.50217376,4.511304916,45.784,910.354,1.501327324,0.170977253,155.6498261,44.77488604,5.219026949,,
1,15460.339,34.03474708,4.794878212,48.822,968.558,1.371639746,0.168490134,163.1924672,44.61494828,5.017181078,,
1,14995.473,33.96920272,4.659678051,49.248,942.013,1.497948539,0.168029049,158.2855483,45.44186968,5.217734384,,
1,13478.621,34.42847482,4.132461096,46.263,836.234,1.561125019,0.170136987,142.2743328,43.94903616,5.053763173,,
1,10856.824,35.39610036,3.237639393,39.974,659.997,2.090271373,0.173636863,114.5998089,43.42202567,5.516663403,,
